datetime,value
2019-01-14 03:00:00+01:00,24009.454956401703
2019-01-14 04:00:00+01:00,23977.841776504218
2019-01-14 05:00:00+01:00,24663.02541437117
2019-01-14 06:00:00+01:00,27570.535870794647
2019-01-14 07:00:00+01:00,32742.01725855562
2019-01-14 08:00:00+01:00,36498.6158564045
2019-01-14 09:00:00+01:00,37954.65542186393
2019-01-14 10:00:00+01:00,38607.9641796033
2019-01-14 11:00:00+01:00,38269.704847120454
2019-01-14 12:00:00+01:00,37554.51392643206
2019-01-14 13:00:00+01:00,37210.162675470696
2019-01-14 14:00:00+01:00,35942.977929585606
2019-01-14 15:00:00+01:00,35219.01047799914
2019-01-14 16:00:00+01:00,34871.048740530925
2019-01-14 17:00:00+01:00,34751.88524516631
2019-01-14 18:00:00+01:00,36470.92578913449
2019-01-14 19:00:00+01:00,38214.53642381136
2019-01-14 20:00:00+01:00,38766.13901813271
2019-01-14 21:00:00+01:00,38076.02361324547
2019-01-14 22:00:00+01:00,35351.19584813036
2019-01-14 23:00:00+01:00,31965.989629821077
2019-01-15 00:00:00+01:00,29161.269767355207
2019-01-15 01:00:00+01:00,26959.000404277103
2019-01-15 02:00:00+01:00,25800.978693559275
2019-01-15 03:00:00+01:00,25291.228355656007
2019-01-15 04:00:00+01:00,25196.441230162814
2019-01-15 05:00:00+01:00,25831.471546533896
2019-01-15 06:00:00+01:00,28320.32139640324
2019-01-15 07:00:00+01:00,33295.63053985998
2019-01-15 08:00:00+01:00,36653.53377234015
2019-01-15 09:00:00+01:00,37844.353182669685
2019-01-15 10:00:00+01:00,38372.849454035175
2019-01-15 11:00:00+01:00,38137.59835778646
2019-01-15 12:00:00+01:00,37434.53267587061
2019-01-15 13:00:00+01:00,37004.177784028245
2019-01-15 14:00:00+01:00,35657.62514862175
2019-01-15 15:00:00+01:00,35148.72718037001
2019-01-15 16:00:00+01:00,34932.708969700325
2019-01-15 17:00:00+01:00,34939.60144666313
2019-01-15 18:00:00+01:00,36695.259751133446
2019-01-15 19:00:00+01:00,38387.57493580692
2019-01-15 20:00:00+01:00,39052.85435879949
2019-01-15 21:00:00+01:00,38224.93776718536
2019-01-15 22:00:00+01:00,35504.685875804134
2019-01-15 23:00:00+01:00,32014.504116513574
2019-01-16 00:00:00+01:00,29348.6770130818
2019-01-16 01:00:00+01:00,27184.4977051337
2019-01-16 02:00:00+01:00,25930.60152996807
2019-01-16 03:00:00+01:00,25284.33091843298
2019-01-16 04:00:00+01:00,25304.515872877993
2019-01-16 05:00:00+01:00,25975.10041704695
2019-01-16 06:00:00+01:00,28371.519960753158
2019-01-16 07:00:00+01:00,33324.19800304836
2019-01-16 08:00:00+01:00,36912.52846188922
2019-01-16 09:00:00+01:00,37990.09595107165
2019-01-16 10:00:00+01:00,38460.39889320852
2019-01-16 11:00:00+01:00,38287.074676213604
2019-01-16 12:00:00+01:00,37663.025409878624
2019-01-16 13:00:00+01:00,37374.31728396745
2019-01-16 14:00:00+01:00,36098.497675567116
2019-01-16 15:00:00+01:00,35597.90029816006
2019-01-16 16:00:00+01:00,35328.77542558004
2019-01-16 17:00:00+01:00,35334.18692446693
2019-01-16 18:00:00+01:00,36826.14704261739
2019-01-16 19:00:00+01:00,38324.58106399039
2019-01-16 20:00:00+01:00,38757.50108289622
2019-01-16 21:00:00+01:00,37983.504010224206
2019-01-16 22:00:00+01:00,35343.89686626082
2019-01-16 23:00:00+01:00,31911.479536194845
2019-01-17 00:00:00+01:00,29280.110275765823
2019-01-17 01:00:00+01:00,27139.755692196522
2019-01-17 02:00:00+01:00,25968.347100587165
2019-01-17 03:00:00+01:00,25397.998876750862
2019-01-17 04:00:00+01:00,25351.572813557705
2019-01-17 05:00:00+01:00,25807.608655522537
2019-01-17 06:00:00+01:00,28302.927290406664
2019-01-17 07:00:00+01:00,33142.97869362618
2019-01-17 08:00:00+01:00,36450.587306943766
2019-01-17 09:00:00+01:00,37575.5496811379
2019-01-17 10:00:00+01:00,38087.17941242261
2019-01-17 11:00:00+01:00,38082.97880588145
2019-01-17 12:00:00+01:00,37659.40395460711
2019-01-17 13:00:00+01:00,37545.86274492321
2019-01-17 14:00:00+01:00,36527.43883770894
2019-01-17 15:00:00+01:00,36052.07196893731
2019-01-17 16:00:00+01:00,35768.31725108065
2019-01-17 17:00:00+01:00,35907.477485024945
2019-01-17 18:00:00+01:00,37320.04008801772
2019-01-17 19:00:00+01:00,38675.98974735327
2019-01-17 20:00:00+01:00,39078.414101185575
2019-01-17 21:00:00+01:00,38358.60426651721
2019-01-17 22:00:00+01:00,35589.16317740712
2019-01-17 23:00:00+01:00,32291.68531075723
2019-01-18 00:00:00+01:00,29535.066948582058
2019-01-18 01:00:00+01:00,27484.936495130583
2019-01-18 02:00:00+01:00,26084.69239387673
2019-01-18 03:00:00+01:00,25378.066853646444
2019-01-18 04:00:00+01:00,25359.258933290475
2019-01-18 05:00:00+01:00,25979.664215526638
2019-01-18 06:00:00+01:00,28382.353305185312
2019-01-18 07:00:00+01:00,33592.36700971966
2019-01-18 08:00:00+01:00,36911.26440463944
2019-01-18 09:00:00+01:00,38004.756288939636
2019-01-18 10:00:00+01:00,38757.2309245182
2019-01-18 11:00:00+01:00,38707.40025736549
2019-01-18 12:00:00+01:00,38206.34031306606
2019-01-18 13:00:00+01:00,37914.77840885152
2019-01-18 14:00:00+01:00,36634.53112691601
2019-01-18 15:00:00+01:00,35665.62151076361
2019-01-18 16:00:00+01:00,35364.98773224712
2019-01-18 17:00:00+01:00,35556.40367854786
2019-01-18 18:00:00+01:00,36914.235837505825
2019-01-18 19:00:00+01:00,37975.099057901214
2019-01-18 20:00:00+01:00,37909.59198565197
2019-01-18 21:00:00+01:00,37216.99540708463
2019-01-18 22:00:00+01:00,35024.57179806902
2019-01-18 23:00:00+01:00,32088.796441953575
2019-01-19 00:00:00+01:00,29716.270707409432
2019-01-19 01:00:00+01:00,27452.55009700456
2019-01-19 02:00:00+01:00,25859.68921309017
2019-01-19 03:00:00+01:00,24968.932903287394
2019-01-19 04:00:00+01:00,24558.071753585664
2019-01-19 05:00:00+01:00,24501.37171649776
2019-01-19 06:00:00+01:00,24945.370237671217
2019-01-19 07:00:00+01:00,26503.612734549897
2019-01-19 08:00:00+01:00,28412.649382106752
2019-01-19 09:00:00+01:00,31494.533806632706
2019-01-19 10:00:00+01:00,33940.40042194363
2019-01-19 11:00:00+01:00,34468.41098395536
2019-01-19 12:00:00+01:00,34091.18548604745
2019-01-19 13:00:00+01:00,34103.682641426225
2019-01-19 14:00:00+01:00,33518.06367982729
2019-01-19 15:00:00+01:00,32107.226329248664
2019-01-19 16:00:00+01:00,31319.479150341875
2019-01-19 17:00:00+01:00,31208.29669801881
2019-01-19 18:00:00+01:00,32918.67793447833
2019-01-19 19:00:00+01:00,34125.52531633862
2019-01-19 20:00:00+01:00,34472.532319982296
2019-01-19 21:00:00+01:00,34094.41663290148
2019-01-19 22:00:00+01:00,32611.103076538486
2019-01-19 23:00:00+01:00,30264.65688330051
2019-01-20 00:00:00+01:00,27936.13408170136
2019-01-20 01:00:00+01:00,25655.505636622423
2019-01-20 02:00:00+01:00,23906.365050338944
2019-01-20 03:00:00+01:00,22974.78351909018
2019-01-20 04:00:00+01:00,22641.425351292008
2019-01-20 05:00:00+01:00,22556.203342353332
2019-01-20 06:00:00+01:00,22818.604559164345
2019-01-20 07:00:00+01:00,23566.632084643417
2019-01-20 08:00:00+01:00,24367.612012714973
2019-01-20 09:00:00+01:00,26514.884522678785
2019-01-20 10:00:00+01:00,29127.509298131936
2019-01-20 11:00:00+01:00,30555.71214542126
2019-01-20 12:00:00+01:00,30755.055793299038
2019-01-20 13:00:00+01:00,31304.972039441374
2019-01-20 14:00:00+01:00,31040.79732967103
2019-01-20 15:00:00+01:00,29524.31555418992
2019-01-20 16:00:00+01:00,28522.17078433159
2019-01-20 17:00:00+01:00,28164.78915226577
2019-01-20 18:00:00+01:00,30025.524132612572
2019-01-20 19:00:00+01:00,32136.220345128873
2019-01-20 20:00:00+01:00,33364.09392791512
2019-01-20 21:00:00+01:00,33627.3245399426
2019-01-20 22:00:00+01:00,32512.617732246872
2019-01-20 23:00:00+01:00,29752.20035306777
2019-01-21 00:00:00+01:00,27020.52778411433
2019-01-21 01:00:00+01:00,24918.7275639479
2019-01-21 02:00:00+01:00,23662.982129857184
2019-01-21 03:00:00+01:00,23220.219037122773
2019-01-21 04:00:00+01:00,23314.775687406433
2019-01-21 05:00:00+01:00,24171.403898691242
2019-01-21 06:00:00+01:00,27161.69278408164
2019-01-21 07:00:00+01:00,32447.759353625934
2019-01-21 08:00:00+01:00,36235.13378030702
2019-01-21 09:00:00+01:00,37554.4839370468
2019-01-21 10:00:00+01:00,38295.63946970056
2019-01-21 11:00:00+01:00,38108.43138587713
2019-01-21 12:00:00+01:00,37695.13540047046
2019-01-21 13:00:00+01:00,37532.98950357361
2019-01-21 14:00:00+01:00,36316.47943827652
2019-01-21 15:00:00+01:00,35719.001120669265
2019-01-21 16:00:00+01:00,35411.224737873876
2019-01-21 17:00:00+01:00,35395.6641957862
2019-01-21 18:00:00+01:00,36616.2734458123
2019-01-21 19:00:00+01:00,38416.7464360393
2019-01-21 20:00:00+01:00,38994.52377064372
2019-01-21 21:00:00+01:00,38167.86768454701
2019-01-21 22:00:00+01:00,35280.2845752867
2019-01-21 23:00:00+01:00,31921.335392741898
2019-01-22 00:00:00+01:00,29398.865063032397
2019-01-22 01:00:00+01:00,27163.983805899807
2019-01-22 02:00:00+01:00,25881.398870540434
2019-01-22 03:00:00+01:00,25291.331337193555
2019-01-22 04:00:00+01:00,25312.573949912497
2019-01-22 05:00:00+01:00,26011.479511837566
2019-01-22 06:00:00+01:00,28528.92509521193
2019-01-22 07:00:00+01:00,33394.48620409939
2019-01-22 08:00:00+01:00,36950.51499070596
2019-01-22 09:00:00+01:00,38223.310193128345
2019-01-22 10:00:00+01:00,39015.01493215594
2019-01-22 11:00:00+01:00,39179.24467841654
2019-01-22 12:00:00+01:00,38793.42224426355
2019-01-22 13:00:00+01:00,38691.645362476585
2019-01-22 14:00:00+01:00,37753.48908586204
2019-01-22 15:00:00+01:00,37193.882115391105
2019-01-22 16:00:00+01:00,37136.353842177945
2019-01-22 17:00:00+01:00,37352.93614894064
2019-01-22 18:00:00+01:00,38490.16852331007
2019-01-22 19:00:00+01:00,39829.42971744263
2019-01-22 20:00:00+01:00,40152.88315359631
2019-01-22 21:00:00+01:00,39091.61648681017
2019-01-22 22:00:00+01:00,36030.19467536311
2019-01-22 23:00:00+01:00,32460.1585349456
2019-01-23 00:00:00+01:00,29858.99780129935
2019-01-23 01:00:00+01:00,27720.265736244794
2019-01-23 02:00:00+01:00,26219.02030415196
2019-01-23 03:00:00+01:00,25661.89365877463
2019-01-23 04:00:00+01:00,25475.161771135437
2019-01-23 05:00:00+01:00,26138.568832127334
2019-01-23 06:00:00+01:00,28685.92648345111
2019-01-23 07:00:00+01:00,33559.27849505343
2019-01-23 08:00:00+01:00,36842.23151086313
2019-01-23 09:00:00+01:00,38071.401993016014
2019-01-23 10:00:00+01:00,38634.993744537525
2019-01-23 11:00:00+01:00,38741.34711013841
2019-01-23 12:00:00+01:00,38142.46995397704
2019-01-23 13:00:00+01:00,37973.282289020164
2019-01-23 14:00:00+01:00,36827.923596220055
2019-01-23 15:00:00+01:00,36359.503308715444
2019-01-23 16:00:00+01:00,36114.00481125094
2019-01-23 17:00:00+01:00,36169.12651243294
2019-01-23 18:00:00+01:00,37280.53216341666
2019-01-23 19:00:00+01:00,38763.60143942123
2019-01-23 20:00:00+01:00,39211.10442079344
2019-01-23 21:00:00+01:00,38173.79555991421
2019-01-23 22:00:00+01:00,35379.276875842406
2019-01-23 23:00:00+01:00,31897.78893661415
2019-01-24 00:00:00+01:00,29236.671124703236
2019-01-24 01:00:00+01:00,27213.133283871764
2019-01-24 02:00:00+01:00,25945.58350738196
2019-01-24 03:00:00+01:00,25347.769828208333
2019-01-24 04:00:00+01:00,25307.89177793654
2019-01-24 05:00:00+01:00,25842.53570294975
2019-01-24 06:00:00+01:00,28379.830223774465
2019-01-24 07:00:00+01:00,33091.46571267765
2019-01-24 08:00:00+01:00,36247.41910896767
2019-01-24 09:00:00+01:00,37076.65122861311
2019-01-24 10:00:00+01:00,37458.09945406335
2019-01-24 11:00:00+01:00,37518.180531440536
2019-01-24 12:00:00+01:00,37198.78545899478
2019-01-24 13:00:00+01:00,37149.53866577034
2019-01-24 14:00:00+01:00,35941.72510438519
2019-01-24 15:00:00+01:00,35450.627646287256
2019-01-24 16:00:00+01:00,35086.377626757974
2019-01-24 17:00:00+01:00,35093.04687656029
2019-01-24 18:00:00+01:00,36157.64973759155
2019-01-24 19:00:00+01:00,37925.61912098246
2019-01-24 20:00:00+01:00,38331.03687783299
2019-01-24 21:00:00+01:00,37422.417526584075
2019-01-24 22:00:00+01:00,34796.151425659824
2019-01-24 23:00:00+01:00,31572.499124907237
2019-01-25 00:00:00+01:00,29364.369551216547
2019-01-25 01:00:00+01:00,27418.351291915566
2019-01-25 02:00:00+01:00,25928.995163130716
2019-01-25 03:00:00+01:00,25498.758628452924
2019-01-25 04:00:00+01:00,25278.668145736934
2019-01-25 05:00:00+01:00,25807.883500916934
2019-01-25 06:00:00+01:00,28218.900422756775
2019-01-25 07:00:00+01:00,32994.588717784965
2019-01-25 08:00:00+01:00,35867.65427091882
2019-01-25 09:00:00+01:00,36933.94222715503
2019-01-25 10:00:00+01:00,37194.530225442744
2019-01-25 11:00:00+01:00,36699.380756029066
2019-01-25 12:00:00+01:00,36108.105087643926
2019-01-25 13:00:00+01:00,35771.61601937819
2019-01-25 14:00:00+01:00,34506.03837056128
2019-01-25 15:00:00+01:00,33599.84046290579
2019-01-25 16:00:00+01:00,33104.693485379175
2019-01-25 17:00:00+01:00,32944.2860766143
2019-01-25 18:00:00+01:00,33896.85145646922
2019-01-25 19:00:00+01:00,35800.367955938425
2019-01-25 20:00:00+01:00,36098.224599246765
2019-01-25 21:00:00+01:00,35508.53871344113
2019-01-25 22:00:00+01:00,33329.09233139241
2019-01-25 23:00:00+01:00,30731.732294906713
2019-01-26 00:00:00+01:00,28820.938438161404
2019-01-26 01:00:00+01:00,26816.590339478476
2019-01-26 02:00:00+01:00,25188.8762551265
2019-01-26 03:00:00+01:00,24411.807435139643
2019-01-26 04:00:00+01:00,24096.658240817505
2019-01-26 05:00:00+01:00,23836.026167386848
2019-01-26 06:00:00+01:00,24308.024200618383
2019-01-26 07:00:00+01:00,25905.133008070232
2019-01-26 08:00:00+01:00,27527.05669302691
2019-01-26 09:00:00+01:00,30255.968894849688
2019-01-26 10:00:00+01:00,32097.337744181485
2019-01-26 11:00:00+01:00,32151.462825296356
2019-01-26 12:00:00+01:00,31517.72801967101
2019-01-26 13:00:00+01:00,31229.9758577008
2019-01-26 14:00:00+01:00,30495.55006762729
2019-01-26 15:00:00+01:00,29054.618365123162
2019-01-26 16:00:00+01:00,28268.078650814834
2019-01-26 17:00:00+01:00,27863.382761686582
2019-01-26 18:00:00+01:00,29163.906963255886
2019-01-26 19:00:00+01:00,31446.814943262027
2019-01-26 20:00:00+01:00,32187.911984636627
2019-01-26 21:00:00+01:00,32290.249234922972
2019-01-26 22:00:00+01:00,31080.301445530935
2019-01-26 23:00:00+01:00,29041.93780931015
2019-01-27 00:00:00+01:00,26749.137077277308
2019-01-27 01:00:00+01:00,24796.551694489062
2019-01-27 02:00:00+01:00,23373.530853482873
2019-01-27 03:00:00+01:00,22440.78972147987
2019-01-27 04:00:00+01:00,22169.546560542072
2019-01-27 05:00:00+01:00,22136.422870982653
2019-01-27 06:00:00+01:00,22482.374119190965
2019-01-27 07:00:00+01:00,23241.017947160944
2019-01-27 08:00:00+01:00,24020.298807197873
2019-01-27 09:00:00+01:00,25948.5902666969
2019-01-27 10:00:00+01:00,28160.354065875825
2019-01-27 11:00:00+01:00,29186.822561347646
2019-01-27 12:00:00+01:00,29135.43901776494
2019-01-27 13:00:00+01:00,29282.778509630356
2019-01-27 14:00:00+01:00,29078.651599058467
2019-01-27 15:00:00+01:00,27665.30370681224
2019-01-27 16:00:00+01:00,26808.52015403336
2019-01-27 17:00:00+01:00,26665.325296235023
2019-01-27 18:00:00+01:00,28289.288758286646
2019-01-27 19:00:00+01:00,30895.188391943866
2019-01-27 20:00:00+01:00,32382.46065540593
2019-01-27 21:00:00+01:00,32581.25156854838
2019-01-27 22:00:00+01:00,31491.868417420297
2019-01-27 23:00:00+01:00,28927.67994596062
2019-01-28 00:00:00+01:00,26424.55182548124
2019-01-28 01:00:00+01:00,24583.977920398553
2019-01-28 02:00:00+01:00,23406.986546983007
2019-01-28 03:00:00+01:00,22947.53446509761
2019-01-28 04:00:00+01:00,23008.451541879236
2019-01-28 05:00:00+01:00,23878.080891854588
2019-01-28 06:00:00+01:00,26925.401899670156
2019-01-28 07:00:00+01:00,31988.770336582118
2019-01-28 08:00:00+01:00,35232.04553228614
2019-01-28 09:00:00+01:00,36523.20461481485
2019-01-28 10:00:00+01:00,37164.03949863117
2019-01-28 11:00:00+01:00,37080.76294922561
2019-01-28 12:00:00+01:00,36677.24970914434
2019-01-28 13:00:00+01:00,36518.358888849
2019-01-28 14:00:00+01:00,35391.91286273555
2019-01-28 15:00:00+01:00,34739.6458512293
2019-01-28 16:00:00+01:00,34349.26434849831
2019-01-28 17:00:00+01:00,34223.778845124914
2019-01-28 18:00:00+01:00,35225.14482568071
2019-01-28 19:00:00+01:00,37162.647806983696
2019-01-28 20:00:00+01:00,37490.19843359127
2019-01-28 21:00:00+01:00,36759.73839084764
2019-01-28 22:00:00+01:00,33926.84733587044
2019-01-28 23:00:00+01:00,30764.700429794877
2019-01-29 00:00:00+01:00,28189.23189446268
2019-01-29 01:00:00+01:00,26356.743020000606
2019-01-29 02:00:00+01:00,25096.469749709482
2019-01-29 03:00:00+01:00,24726.974737573713
2019-01-29 04:00:00+01:00,24550.070728262555
2019-01-29 05:00:00+01:00,25165.04467635808
2019-01-29 06:00:00+01:00,27776.62488594934
2019-01-29 07:00:00+01:00,32485.20141679683
2019-01-29 08:00:00+01:00,35408.58621657497
2019-01-29 09:00:00+01:00,36448.20299878471
2019-01-29 10:00:00+01:00,37083.140097813615
2019-01-29 11:00:00+01:00,37156.77786289401
2019-01-29 12:00:00+01:00,37147.7818241251
2019-01-29 13:00:00+01:00,37291.6441136746
2019-01-29 14:00:00+01:00,36116.93825255036
2019-01-29 15:00:00+01:00,35534.039480982065
2019-01-29 16:00:00+01:00,35214.78327748724
2019-01-29 17:00:00+01:00,35223.43102498232
2019-01-29 18:00:00+01:00,35868.32140431948
2019-01-29 19:00:00+01:00,37737.48098877148
2019-01-29 20:00:00+01:00,37970.43063079911
2019-01-29 21:00:00+01:00,37119.27439025133
2019-01-29 22:00:00+01:00,34399.87414762211
2019-01-29 23:00:00+01:00,31157.35882011843
2019-01-30 00:00:00+01:00,28753.11443282299
2019-01-30 01:00:00+01:00,26855.423464479056
2019-01-30 02:00:00+01:00,25487.029582591407
2019-01-30 03:00:00+01:00,24974.922360646688
2019-01-30 04:00:00+01:00,24797.746517668213
2019-01-30 05:00:00+01:00,25394.594808265283
2019-01-30 06:00:00+01:00,27754.58436208926
2019-01-30 07:00:00+01:00,32417.41604086562
2019-01-30 08:00:00+01:00,35508.61128499963
2019-01-30 09:00:00+01:00,36573.46625032666
2019-01-30 10:00:00+01:00,37029.68231222384
2019-01-30 11:00:00+01:00,36931.56801710814
2019-01-30 12:00:00+01:00,36564.25708431277
2019-01-30 13:00:00+01:00,36419.16782999246
2019-01-30 14:00:00+01:00,35277.84010469193
2019-01-30 15:00:00+01:00,34833.629680954866
2019-01-30 16:00:00+01:00,34721.88232379032
2019-01-30 17:00:00+01:00,34970.04790977513
2019-01-30 18:00:00+01:00,35983.06859119473
2019-01-30 19:00:00+01:00,37755.2369225127
2019-01-30 20:00:00+01:00,38196.152843245065
2019-01-30 21:00:00+01:00,37279.661926113215
2019-01-30 22:00:00+01:00,34557.83542250088
2019-01-30 23:00:00+01:00,31442.584409068717
2019-01-31 00:00:00+01:00,28839.502849295604
2019-01-31 01:00:00+01:00,26759.014535951104
2019-01-31 02:00:00+01:00,25712.40332156711
2019-01-31 03:00:00+01:00,25119.809928594837
2019-01-31 04:00:00+01:00,24900.24023303591
2019-01-31 05:00:00+01:00,25508.828357321043
2019-01-31 06:00:00+01:00,28062.465399801786
2019-01-31 07:00:00+01:00,32562.492404010874
2019-01-31 08:00:00+01:00,35346.44658319125
2019-01-31 09:00:00+01:00,36359.24610019313
2019-01-31 10:00:00+01:00,36807.21740222259
2019-01-31 11:00:00+01:00,36894.710159310795
2019-01-31 12:00:00+01:00,36685.55066248117
2019-01-31 13:00:00+01:00,36503.22047619085
2019-01-31 14:00:00+01:00,35306.04694715814
2019-01-31 15:00:00+01:00,34606.1537628522
2019-01-31 16:00:00+01:00,34365.017882842665
2019-01-31 17:00:00+01:00,34328.12022842563
2019-01-31 18:00:00+01:00,35234.58935698713
2019-01-31 19:00:00+01:00,36886.69134733194
2019-01-31 20:00:00+01:00,37264.070896012105
2019-01-31 21:00:00+01:00,36382.96177203322
2019-01-31 22:00:00+01:00,33884.45103200304
2019-01-31 23:00:00+01:00,30886.393837154497
2019-02-01 00:00:00+01:00,28745.445497640016
2019-02-01 01:00:00+01:00,26934.097324726423
2019-02-01 02:00:00+01:00,25608.780158037272
2019-02-01 03:00:00+01:00,25250.708700417388
2019-02-01 04:00:00+01:00,24875.7773182926
2019-02-01 05:00:00+01:00,25280.28303002981
2019-02-01 06:00:00+01:00,27807.83721362416
2019-02-01 07:00:00+01:00,32085.627319125604
2019-02-01 08:00:00+01:00,34666.869495959945
2019-02-01 09:00:00+01:00,35675.4066341845
2019-02-01 10:00:00+01:00,36326.72040053671
2019-02-01 11:00:00+01:00,36430.257307633074
2019-02-01 12:00:00+01:00,36094.95389874563
2019-02-01 13:00:00+01:00,36064.99171268799
2019-02-01 14:00:00+01:00,34842.01023511892
2019-02-01 15:00:00+01:00,34087.13563890531
2019-02-01 16:00:00+01:00,33799.89394563014
2019-02-01 17:00:00+01:00,33553.82238067853
2019-02-01 18:00:00+01:00,34290.776111243686
2019-02-01 19:00:00+01:00,36097.78789521042
2019-02-01 20:00:00+01:00,36179.23527627604
2019-02-01 21:00:00+01:00,35483.063623407725
2019-02-01 22:00:00+01:00,33331.5665592935
2019-02-01 23:00:00+01:00,30763.85452377222
2019-02-02 00:00:00+01:00,28908.375522875693
2019-02-02 01:00:00+01:00,26981.895216743775
2019-02-02 02:00:00+01:00,25321.08498516246
2019-02-02 03:00:00+01:00,24476.11388969307
2019-02-02 04:00:00+01:00,24053.66932078178
2019-02-02 05:00:00+01:00,24092.563886670636
2019-02-02 06:00:00+01:00,24613.724910315403
2019-02-02 07:00:00+01:00,26074.01192462523
2019-02-02 08:00:00+01:00,27609.282487016742
2019-02-02 09:00:00+01:00,30421.593500219962
2019-02-02 10:00:00+01:00,32683.19239009403
2019-02-02 11:00:00+01:00,33257.625002482964
2019-02-02 12:00:00+01:00,33023.22304482298
2019-02-02 13:00:00+01:00,32762.36919410804
2019-02-02 14:00:00+01:00,31937.369242878296
2019-02-02 15:00:00+01:00,30499.675405217404
2019-02-02 16:00:00+01:00,29781.22219312112
2019-02-02 17:00:00+01:00,29437.052554493966
2019-02-02 18:00:00+01:00,30419.052238935124
2019-02-02 19:00:00+01:00,32711.069559029525
2019-02-02 20:00:00+01:00,33362.068743987074
2019-02-02 21:00:00+01:00,33271.08753920405
2019-02-02 22:00:00+01:00,31977.713955850202
2019-02-02 23:00:00+01:00,29978.025422588962
2019-02-03 00:00:00+01:00,27777.77484603286
2019-02-03 01:00:00+01:00,25400.74460429364
2019-02-03 02:00:00+01:00,23867.306196768284
2019-02-03 03:00:00+01:00,22830.169402431125
2019-02-03 04:00:00+01:00,22563.347524029305
2019-02-03 05:00:00+01:00,22656.22478461039
2019-02-03 06:00:00+01:00,23071.342616841273
2019-02-03 07:00:00+01:00,23982.801426751517
2019-02-03 08:00:00+01:00,24437.575868186268
2019-02-03 09:00:00+01:00,26747.16939330231
2019-02-03 10:00:00+01:00,29021.232403780883
2019-02-03 11:00:00+01:00,30076.658187013916
2019-02-03 12:00:00+01:00,29840.08334072937
2019-02-03 13:00:00+01:00,29915.517752552132
2019-02-03 14:00:00+01:00,29859.897168431817
2019-02-03 15:00:00+01:00,28421.503625130095
2019-02-03 16:00:00+01:00,27624.12090118624
2019-02-03 17:00:00+01:00,27320.818540560886
2019-02-03 18:00:00+01:00,28582.576088554404
2019-02-03 19:00:00+01:00,31689.666643409073
2019-02-03 20:00:00+01:00,33397.97025902303
2019-02-03 21:00:00+01:00,33517.65007446804
2019-02-03 22:00:00+01:00,32483.098340632183
2019-02-03 23:00:00+01:00,30107.591246493328
2019-02-04 00:00:00+01:00,27321.991882063907
2019-02-04 01:00:00+01:00,25332.638202323596
2019-02-04 02:00:00+01:00,24123.011926032377
2019-02-04 03:00:00+01:00,23778.089348699992
2019-02-04 04:00:00+01:00,23497.164974508003
2019-02-04 05:00:00+01:00,24369.892416221017
2019-02-04 06:00:00+01:00,27297.466043591878
2019-02-04 07:00:00+01:00,32658.631631408272
2019-02-04 08:00:00+01:00,36115.51396627839
2019-02-04 09:00:00+01:00,37804.646709624605
2019-02-04 10:00:00+01:00,38242.39842001835
2019-02-04 11:00:00+01:00,38085.00790533325
2019-02-04 12:00:00+01:00,37670.82773859153
2019-02-04 13:00:00+01:00,37112.14837899716
2019-02-04 14:00:00+01:00,35930.73253319091
2019-02-04 15:00:00+01:00,35351.2000324766
2019-02-04 16:00:00+01:00,35014.965239276185
2019-02-04 17:00:00+01:00,34801.57988041731
2019-02-04 18:00:00+01:00,35516.40149140303
2019-02-04 19:00:00+01:00,37783.66659178645
2019-02-04 20:00:00+01:00,38387.15616751868
2019-02-04 21:00:00+01:00,37786.37493645405
2019-02-04 22:00:00+01:00,34839.49826169106
2019-02-04 23:00:00+01:00,31551.28766509766
2019-02-05 00:00:00+01:00,29131.141848037238
2019-02-05 01:00:00+01:00,26991.566647425694
2019-02-05 02:00:00+01:00,25724.82938797161
2019-02-05 03:00:00+01:00,25243.616969182833
2019-02-05 04:00:00+01:00,25141.521726243085
2019-02-05 05:00:00+01:00,25755.249230307487
2019-02-05 06:00:00+01:00,28286.030828433228
2019-02-05 07:00:00+01:00,32993.455632335084
2019-02-05 08:00:00+01:00,36069.776528316936
2019-02-05 09:00:00+01:00,37162.4486406306
2019-02-05 10:00:00+01:00,37507.625544211856
2019-02-05 11:00:00+01:00,37099.07882129192
2019-02-05 12:00:00+01:00,36570.68070375247
2019-02-05 13:00:00+01:00,36201.314299290905
2019-02-05 14:00:00+01:00,34942.1482456249
2019-02-05 15:00:00+01:00,34199.80916985453
2019-02-05 16:00:00+01:00,33885.59034064767
2019-02-05 17:00:00+01:00,33630.094698035056
2019-02-05 18:00:00+01:00,34309.28699399528
2019-02-05 19:00:00+01:00,36971.8390246321
2019-02-05 20:00:00+01:00,37729.95992764321
2019-02-05 21:00:00+01:00,37299.36847075743
2019-02-05 22:00:00+01:00,34446.25324766252
2019-02-05 23:00:00+01:00,31175.217114698673
2019-02-06 00:00:00+01:00,28795.740242047545
2019-02-06 01:00:00+01:00,26743.288190503736
2019-02-06 02:00:00+01:00,25437.411592727916
2019-02-06 03:00:00+01:00,24969.816366761446
2019-02-06 04:00:00+01:00,24969.0564026767
2019-02-06 05:00:00+01:00,25444.006309649627
2019-02-06 06:00:00+01:00,28034.5095688307
2019-02-06 07:00:00+01:00,32714.918870107555
2019-02-06 08:00:00+01:00,35604.664116876564
2019-02-06 09:00:00+01:00,36613.80289426959
